	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Mon Oct 28 15:33:53 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
          131072     256  800386 1572906  3469721  3252073 3450166 1670067 3310150  3698005  3703311  1787621  1758482 3691747  3530552
          131072     512  815895 1953063  3327118  3742029 3369968 2151224 4031744  3846684  3466767  1549936  1416119 3637254  3520875
          131072    1024  693517 1228763  2766055  3158593 2816879 1330059 3083409  2717422  3368172  1282669  1230146 3015718  3787558
          131072    2048  679992 1437759  2280540  2395191 2359914 1326397 2442091  1571230  2385390  1080229   920669 2166450  2403180
          131072    4096  665377 1051056  2773479  3074992 3209169 1715939 2202443  1998989  2960263  1339287  1079527 2250240  2344586
          131072    8192  703338 1260925  2322576  2383953 2505098 1391791 2247425  1698550  2332074  1242906  1052678 1986422  2527568
          131072   16384  737129 1280214  2189086  2408919 2262948 1400284 2173877  1462171  2129072  1007748  1232007 2350390  2263964
          262144      64  137587  121191  3576417  3421211 2941248  104529 2834663  5379062  3754088   158306   136148 4049366  4206888
          262144     128  146090  117703  3917093  3406583 3440351  102494 3590619  5644170  3880102   145059   143803 3905489  3598551
          262144     256  134982  117918  3811174  3606128 3349312  113638 3727236  3975860  3539666   122550   125865 3190533  3591546
