	Iozone: Performance Test of File I/O
	        Version $Revision: 3.420 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer,
	             Vangel Bojaxhi, Ben England, Vikentsi Lapa.

	Run began: Mon Oct  7 22:55:51 2013

	Auto Mode
	Command line used: iozone -a
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
           65536     256 1041528 2159125  3608419  4857374 5204955 3468805 4405814  4236855  5208308  3151373  2144437 3589665  4192972
           65536     512 1054631 1836721  3689645  4634142 5836320 3730202 4587736  6907381  5862335  3151517  1851244 3737658  4255022
           65536    1024  609995 2409417  3677256  5345967 5272344 3519437 3623355  5041614  5505838  2899194  1801086 4815676  4402497
           65536    2048 1179957 2036105  3705512  4186267 4136375 2134993 3760361  2980520  4133763  1948565  1823840 3087655  3304702
           65536    4096  842483 1857222  2974971  3947251 3797872 2605704 3514172  2700738  3880165  1979877  1498308 3388458  3826901
           65536    8192 1231554 1953259  3175657  3990747 4031484 2539573 3339227  2826775  3190956  1965986  2232296 3499008  4055992
           65536   16384  923978 1987378  3639282  4007854 3900260 2532297 3256276  2803308  3237483  2256448  1780576 1853078  2051529
          131072      64 1096772 2318541  4076135  5790206 5901719 2878878 4413022  7791787  5904698  2672378  2088263 4624467  5883466
          131072     128 1008796 3033289  4921637  5996542 5979323 3002509 4107964  8307755  5988833  2847416  2218628 3779902  5821538
          131072     256 1179488 2691638  4778789  5905459 5761926 3001017 4458257  7460405  5774090  2752111  2203334 4419159  5815072
          131072     512 1155908 2888695  3748663  3219185 5469782 2821665 4919787  6886598  5558602  2619758  2180577 5250230  5739968
          131072    1024 1330519 2258263  4456125  5424714 5617445 3040957 4558399  6328939  5711166  2376348  2094269 4219031  4923444
          131072    2048 1060531 1912261  3993408  4974094 5250881 2513033 3760922  4138144  5154872  1922668  1680497 4080825  5135226
          131072    4096 1006118 1769451  3575233  4212759 4244569 2238977 3829268  2819306  4178275  1742541  1641680 1935502  4008053
          131072    8192  944852 1923260  3610002  3882681 3965038 2192237 3799731  2907610  3598495  1842401  1654197 3674450  3390210
          131072   16384 1096470 2060918  3032603  3838680 3842301 2043338 3866759  2895664  3515224  1954695  1777633 1435461  2438181
          262144      64  166806  162095  5147940  6263174 5934234  123084 4529178  8090366  6174748   168036   159883 4888917  6256118
          262144     128  165588  155255  5083957  5993103 5672386  124182 4734400  8576011  5963912   171476   168710 4438905  6002821
          262144     256  162829  157314  5196945  5760381 5658694  120421 1796811  5517204  5591699   176390   158944 4464155  5667971
          262144     512  166626  154553  4811744  5802974 5762041  149666 5110423  7328816  5887145   169898   162266 5038227  5787487
          262144    1024  168645  168108  4908428  5803770 5804904  156714 5015955  6904883  5809290   172577   171220 5074103  5172546
          262144    2048  166118  164680  4633643  5130716 5098195  171799 4381260  3880170  5016642   178834   176054 4553714  5087392
          262144    4096  166235  162168  3954852  4100302 4110634  178038 3932729  2930977  4159431   183864   180731 3705168  4075105
          262144    8192  167814  163769  3938448  4160281 4226488  173021 4018582  2705472  3702024   187687   176785 3013220  3626934
          262144   16384  170548  148361  3859373  4258144 4259529  173242 4091087  2976505  3809563   203895   210036 3878213  4097857
          524288      64   66361   92189  5330192  6290421 6046940   31263 3738507  7445689  6013932    90809    86886 5567756  6208916
